open,high,low,close,volume,ema_10,ema_50,macd,macd_signal,macd_hist,macd_hist_smoothed,macd_fast,macd_fast_signal,macd_fast_hist,rsi_7,rsi_7_smoothed,rsi_14,rsi_14_smoothed,bollinger_upper_20,bollinger_lower_20,bollinger_middle_20,volume_ma_20,volume_ratio,candle_body,upper_wick,lower_wick,Predicted target_ema_10,Actual target_ema_10,Predicted target_ema_50,Actual target_ema_50,Predicted target_macd,Actual target_macd,Predicted target_macd_signal,Actual target_macd_signal,Predicted target_rsi_14,Actual target_rsi_14,Predicted target_bollinger_upper,Actual target_bollinger_upper,Predicted target_bollinger_lower,Actual target_bollinger_lower
93766.87,93801.41,93733.69,93780.06,6.10373,93778.75428583974,93830.69811185017,-37.387828288265155,-36.10172044761985,-1.2861078406453075,-3.9523550491842414,-17.19531048600038,-23.85262851641849,6.657318030418111,59.62727433315911,49.20062848043159,47.025079576058936,38.21557333441484,93910.22292115982,93708.2100788402,93809.21650000001,4.125351500000011,1.479566044251013,13.190000000002328,21.35000000000582,33.179999999993015,508969.94,93745.0774276003,577812.75,93805.67419750562,-833.90076,-33.37355941723217,28701.451,-30.171710909445203,80152.3,39.18105652361896,545521.06,93820.782256177,547952.0,93704.81974382301
93780.06,93836.14,93780.06,93824.14,3.96855,93787.00623386886,93830.44093099331,-31.47309597415733,-35.17599555292735,3.7028995787700154,-0.5694079652563767,-7.102913907845505,-18.26939031356083,11.166476405715326,77.1661710808354,60.72957735316252,50.67578570265336,44.343373119321335,93901.2200955704,93711.2039044296,93806.212,3.823916000000011,1.0378235295963585,44.080000000001746,12.0,0.0,508901.22,93734.92698621843,575804.6,93801.10854270148,-827.7702,-35.801182120267185,26213.121,-31.2976051516096,79313.62,37.90623335109257,545638.8,93824.2468275784,545156.94,93692.2931724216
93824.14,93824.14,93773.11,93773.12,2.33459,93784.48146407452,93828.19305134652,-30.550350189878372,-34.250866480317555,3.7005162904391824,2.0391026761880204,-7.922552169882692,-14.820444265668119,6.897892095785426,45.90976378966158,60.90106973455189,35.53142711583689,44.41076413151641,93890.77581464688,93711.18218535313,93800.979,3.8276955000000115,0.6099205122246514,-51.020000000004075,0.0,0.00999999999476131,508538.88,93729.36935236052,576552.1,93797.31448220338,-399.64096,-36.089818914741045,24181.244,-32.25604790423589,78748.945,39.16787831338749,545365.0,93824.06895435105,545198.25,93685.11804564892
93773.12,93777.82,93756.0,93777.81,4.86753,93783.26847060642,93826.21724541136,-29.105118020583177,-33.221716788370685,4.116598767787508,3.840004878998959,-7.431002037686994,-12.35729685634108,4.926294818654085,56.90971702350262,59.99521729799974,40.691489361702466,42.29956739339759,93878.42406389641,93713.46093610357,93795.94249999999,3.8495255000000115,1.2644493457700139,4.690000000002328,0.010000000009313226,17.119999999995343,509024.72,93729.48219738586,579011.75,93794.67430643071,-477.9009,-33.860120461235056,24989.225,-32.57686241563573,78383.9,43.62951703171608,545503.94,93823.48671666959,547019.6,93682.8732833304
93777.82,93818.55,93764.35,93777.96,4.40195,93782.30329413252,93824.32480441485,-27.629165545818978,-32.103206539860345,4.474040994041367,4.097052017422743,-6.805318200102192,-10.506637304261451,3.701319104159259,59.886783552168176,54.23542145511066,44.87742830712555,40.36678159488832,93859.95547292643,93720.66352707357,93790.3095,3.8713600000000112,1.1370551950735626,0.13999999999941792,40.58999999999651,13.470000000001164,508022.94,93728.25088877024,583794.56,93791.85217676677,511.604,-32.30807614054356,24419.307,-32.5231051606173,78846.63,39.887145124318344,544604.06,93823.59675532018,550737.3,93680.47724467982
93777.97,93792.0,93763.52,93789.25,6.41593,93783.56633156296,93822.94932188878,-25.257303458216484,-30.734025923531572,5.476722465315088,4.689120742381378,-4.531621230154997,-8.5149652795593,3.9833440494043035,60.39434870361643,59.06361642642894,51.906039177437364,45.82498561542182,93845.80358933988,93726.98341066013,93786.3935,3.916314000000012,1.6382573001041236,11.279999999998836,2.75,14.44999999999709,510344.56,93727.52890899383,582581.9,93789.2022874818,-807.2747,-30.59866163128754,29825.262,-32.138216454751344,78162.86,29.28559575174178,545850.44,93819.6893155503,552185.5,93678.22968444969
93789.24,93813.9,93768.6,93768.61,2.1988,93780.84699855151,93820.81836808923,-24.757670159306144,-29.538754770686488,4.781084611380344,4.9106160235789895,-5.9031691575364675,-7.644366572218357,1.7411974146818894,50.59975182683203,56.96029469420541,48.24720459353302,48.34355735936533,93844.66652038746,93725.27447961253,93784.9705,3.749459500000011,0.586431190948987,-20.630000000004657,24.65999999998894,0.00999999999476131,510433.16,93739.07638008585,586720.06,93789.27435463939,-671.0157,-23.58509001712082,30119.293,-30.42759116722524,78207.74,53.489368330866775,545876.8,93823.63435579264,554320.44,93677.45364420734
93768.6,93768.61,93733.69,93750.96,2.9222,93775.41299881486,93818.07882424259,-25.49205808568513,-28.72941543368622,3.2373573480010904,4.498388141565564,-9.023375269913231,-8.104036138116648,-0.9193391317965833,40.26886035313319,50.420986961193755,48.61079394078012,49.58801257058352,93840.66958788314,93722.36841211686,93781.519,3.7051645000000115,0.788682931621522,-17.639999999999418,0.00999999999476131,17.270000000004075,510177.47,93743.43522007024,589364.44,93788.2459485751,-173.72984,-20.054171059950022,30307.955,-28.3529071457702,78106.234,47.36503856041198,545484.8,93824.35635243978,556806.2,93677.75564756025
93750.96,93750.97,93704.34,93704.35,2.83653,93762.4924535758,93813.61887035074,-29.495102095403126,-28.8825527660296,-0.6125493293735254,2.46863087666936,-17.2239759399381,-11.144016072057132,-6.079959867880968,10.608352515622713,33.82565489852919,43.05265286860367,46.63688380097229,93828.78101922832,93718.29198077168,93773.5365,3.562828000000011,0.7961456460991075,-46.61000000000058,0.00999999999476131,0.010000000009313226,511435.5,93733.95790733019,587205.8,93784.44453882705,-811.0782,-22.782093004512717,33389.14,-27.238744317518705,77478.836,37.68021156197339,546062.5,93825.2392587903,557971.0,93669.75674120971
93704.35,93716.51,93639.87,93716.5,38.18179,93754.13018928928,93809.81028719974,-31.32603284837387,-29.371248782498455,-1.9547840658754154,0.22334131758410672,-19.80601814853435,-14.031350097549538,-5.774668050984811,24.986746775049113,25.287986547934874,37.09178923850289,42.91841201596225,93821.69416292534,93713.92783707466,93767.811,5.338906000000011,7.151613083279593,12.14999999999418,0.00999999999476131,64.48000000001048,511446.8,93728.46010599742,587267.75,93781.27887063776,-648.0379,-23.669757285810192,33751.254,-26.524946911177004,77311.18,37.87805776807677,545919.75,93823.87789079246,559502.8,93664.80310920755
93716.51,93716.51,93704.34,93704.34,2.15804,93745.0774276003,93805.67419750562,-33.37355941723217,-30.1717109094452,-3.2018485077869734,-1.9230606343452479,-22.31559427017055,-16.792764821756542,-5.522829448414008,19.55242436800468,18.38250788622537,39.18105652361896,39.775166210241856,93820.782256177,93704.81974382301,93762.801,5.221307000000012,0.41331413762875757,-12.169999999998254,0.0,0.0,513660.75,93729.33099581607,580449.1,93779.39538551471,-2145.476,-21.739810414626845,37452.195,-25.567919611866976,76055.336,45.11170095111664,547264.06,93819.84869432941,557462.3,93664.15130567059
93704.35,93704.35,93660.27,93689.25,5.08668,93734.92698621843,93801.10854270148,-35.801182120267185,-31.2976051516096,-4.503576968657587,-3.220069847439935,-25.09694314993976,-19.560824264484282,-5.53611888545548,17.28741057599447,20.608860573015956,37.90623335109257,38.05969303773816,93824.2468275784,93692.2931724216,93758.27,5.188360000000012,0.9804022851151402,-15.10000000000582,0.0,28.979999999995925,514261.34,93738.5417238495,577084.2,93779.41870372983,-2536.6506,-16.25144964188803,36852.38,-23.704625617871187,75108.24,53.714461192005494,547810.94,93809.95890464183,555689.75,93669.6260953582
93689.25,93716.51,93689.24,93704.36,6.52155,93729.36935236052,93797.31448220338,-36.089818914741045,-32.25604790423589,-3.833771010505153,-3.846398828983181,-23.616873355931602,-20.912840628300057,-2.704032727631546,19.553834014774353,18.79788965292437,39.16787831338749,38.75172272936636,93824.06895435105,93685.11804564892,93754.59349999999,5.431178500000011,1.2007614921881111,15.110000000000582,12.14999999999418,0.00999999999476131,515395.5,93747.05231951323,570756.8,93779.65130358357,-3554.5327,-11.338671832578257,36963.047,-21.231434860812602,74243.84,61.5873197528042,548881.5,93811.99211357044,552609.2,93668.81588642955
93704.35,93730.0,93703.22,93729.99,3.1545,93729.48219738586,93794.67430643071,-33.860120461235056,-32.57686241563573,-1.2832580455993252,-3.2068686749206314,-18.085325589971035,-19.970335615523716,1.8850100255526812,36.627423822715755,24.48955613782806,43.62951703171608,40.234542898732066,93823.48671666959,93682.8732833304,93753.18,5.494187000000011,0.5741522813111374,25.639999999999418,0.00999999999476131,1.1300000000046566,513934.9,93771.22462505627,569222.0,93783.58654658029,-2712.8518,0.1900135944597423,31748.72,-16.947145169758134,73994.79,68.92273505856257,548392.3,93839.44378780837,550674.56,93651.58321219163
93730.0,93757.03,93722.71,93722.71,5.68938,93728.25088877024,93791.85217676677,-32.30807614054356,-32.5231051606173,0.21502902007373592,-1.6340000120101905,-15.000487137760501,-18.31371945626931,3.3132323185088097,39.46131463105266,31.880857489514124,39.887145124318344,40.89484682314066,93823.59675532018,93680.47724467982,93752.037,5.6878170000000114,1.0002747978706046,-7.289999999993597,27.029999999998836,0.0,511524.2,93790.00014777332,569971.2,93787.15138789087,-1362.8649,8.7807498852344,25215.871,-11.801566158759629,74481.38,70.00023508945347,547469.5,93859.90856084038,548196.44,93640.77143915961
93722.72,93744.0,93693.59,93724.28,9.17996,93727.52890899383,93789.2022874818,-30.59866163128754,-32.138216454751344,1.5395548234638028,0.15710859931279467,-12.275260038935812,-16.30089965049148,4.025639611555668,61.197887403076244,45.76220861894809,29.28559575174178,37.60075263592542,93819.6893155503,93678.22968444969,93748.9595,5.997565500000012,1.5306143801180632,1.5599999999976717,19.720000000001164,29.130000000004657,509739.3,93806.18375726907,569718.75,93790.75368640496,-422.3951,15.771888006085646,20318.777,-6.286875325790574,74945.05,72.87367405978866,546743.7,93877.65793648655,545701.7,93631.99806351344
93724.28,93791.05,93724.27,93791.04,3.37932,93739.07638008585,93789.27435463939,-23.58509001712082,-30.42759116722524,6.842501150104422,2.8656949978807105,-0.5685797727783211,-11.056793024587096,10.488213251808775,75.95403899721384,58.87108034378078,53.48936833086677,40.88736973564232,93823.63435579264,93677.45364420734,93750.544,5.940824000000012,0.5688301824797357,66.75999999999476,0.010000000009313226,0.00999999999476131,508795.94,93827.53216503833,571259.2,93795.96334576163,172.05515,24.626575844304174,19292.365,-0.10418509177162516,75688.836,74.6736292428213,546100.9,93906.7682491137,546351.3,93618.3867508863
93791.04,93792.4,93763.04,93763.05,3.54446,93743.43522007024,93788.2459485751,-20.054171059950022,-28.3529071457702,8.298736085820178,5.560264019796191,2.6234114013204817,-6.496724882617904,9.120136283938386,68.4124694223215,68.52146527420372,47.36503856041198,43.38000088100686,93824.35635243978,93677.75564756025,93751.05600000001,6.009507000000012,0.5898087813193317,-27.989999999990687,1.360000000000582,0.010000000009313226,508921.53,93844.42449866771,572890.56,93800.84478318274,203.18161,31.031284824741306,20279.906,6.122908891530963,75827.43,72.57533012493832,545984.9,93931.38440806948,547324.06,93610.71859193052
93763.04,93763.05,93691.31,93691.31,3.66707,93733.95790733019,93784.44453882705,-22.782093004512717,-27.238744317518705,4.456651313005988,6.532629516310252,-5.777957732963841,-6.2571358327332165,0.4791780997693751,50.476675305441915,64.94772790832563,37.68021156197339,46.17820615108406,93825.2392587903,93669.75674120971,93747.498,5.905199500000011,0.6209900275172741,-71.72999999999593,0.010000000009313226,0.0,509188.5,93842.82913527357,573478.56,93802.20969364616,262.80786,28.931711691751847,21532.68,10.68466945157514,75632.75,61.30938075782959,545822.1,93937.20045797083,548928.4,93618.03254202918
93691.31,93703.75,93684.64,93703.72,3.66274,93728.46010599742,93781.27887063776,-23.669757285810192,-26.524946911177004,2.855189625366812,5.20352567473105,-8.912960968940752,-7.1424108781357285,-1.7705500908050231,49.85003280532397,56.246392511029,37.87805776807677,40.9744359634874,93823.87789079246,93664.80310920755,93744.3405,6.013765000000011,0.6090593829323216,12.410000000003492,0.029999999998835847,6.669999999998254,510053.16,93838.97656522381,573699.44,93802.97166644435,-109.60065,25.83943403266312,23707.365,13.715622367792738,75215.48,59.512271377208215,546097.7,93940.89985309735,550418.56,93624.84714690266
