Timestamp,Close,Predicted Change,Predicted Value,Signal,Trade Action,Trade Price,Position (BTC),Balance
2025-01-08 09:58:00,95566.39,0.20011595,95757.63424325586,Hold,,,0,500
2025-01-08 09:59:00,95500.0,0.22152773,95711.55792474747,Hold,,,0,500
2025-01-08 10:00:00,95474.88,0.20702443,95672.53100074768,Hold,,,0,500
2025-01-08 10:01:00,95503.44,0.20050557,95694.93397144318,Hold,,,0,500
2025-01-08 10:02:00,95544.65,0.22198036,95756.73964915871,Hold,,,0,500
2025-01-08 10:03:00,95571.18,0.19385177,95756.44112532376,Hold,,,0,500
2025-01-08 10:04:00,95588.5,0.12870272,95711.52082133293,Hold,,,0,500
2025-01-08 10:05:00,95612.8,0.087742396,95696.68879394532,Hold,,,0,500
2025-01-08 10:06:00,95652.83,-0.077564195,95578.63829401076,Sell,,,0,500
2025-01-08 10:07:00,95672.76,-0.23915626,95443.95124995231,Sell,,,0,500
2025-01-08 10:08:00,95667.87,-0.28976196,95390.66084729075,Sell,,,0,500
2025-01-08 10:09:00,95666.43,-0.50018203,95187.92153910219,Sell,,,0,500
2025-01-08 10:10:00,95648.55,-0.48333505,95186.24797566533,Sell,,,0,500
2025-01-08 10:11:00,95605.0,-0.48233935,95143.86011749506,Sell,,,0,500
2025-01-08 10:12:00,95539.4,-0.43364477,95125.09565370082,Sell,,,0,500
2025-01-08 10:13:00,95527.9,-0.3027616,95238.67801701426,Sell,,,0,500
2025-01-08 10:14:00,95527.91,-0.19798711,95338.77548647464,Sell,,,0,500
2025-01-08 10:15:00,95531.16,-0.08949049,95445.6687697363,Sell,,,0,500
2025-01-08 10:16:00,95545.02,-0.05039972,95496.86369748115,Hold,,,0,500
2025-01-08 10:17:00,95588.24,-0.05600962,95534.70056346417,Sell,,,0,500
2025-01-08 10:18:00,95714.64,-0.047046762,95669.61014203548,Hold,,,0,500
2025-01-08 10:19:00,95685.93,0.03193081,95716.48841999887,Hold,,,0,500
2025-01-08 10:20:00,95673.58,0.03568559,95707.72710742474,Hold,,,0,500
2025-01-08 10:21:00,95703.44,0.09284781,95792.30266877175,Hold,,,0,500
2025-01-08 10:22:00,95729.45,0.09255825,95818.05152361393,Hold,,,0,500
2025-01-08 10:23:00,95739.94,0.036625788,95775.0010131836,Hold,,,0,500
2025-01-08 10:24:00,95741.89,-0.0014823377,95740.46904132544,Hold,,,0,500
2025-01-08 10:25:00,95750.45,-0.055422768,95697.3847188413,Sell,,,0,500
2025-01-08 10:26:00,95740.01,-0.057645015,95684.82196184694,Sell,,,0,500
2025-01-08 10:27:00,95740.01,-0.028478896,95712.74410750746,Hold,,,0,500
2025-01-08 10:28:00,95763.81,0.1123478,95871.393778553,Hold,,,0,500
2025-01-08 10:29:00,95828.84,0.15888214,95981.09491279602,Hold,,,0,500
2025-01-08 10:30:00,95828.63,0.25191107,96070.03484442235,Hold,,,0,500
2025-01-08 10:31:00,95820.14,0.4587124,96259.68360332488,Buy,Buy,95820.14,0.005218109679238624,0
2025-01-08 10:32:00,95791.64,0.50851834,96278.76250937462,Buy,,,0.005218109679238624,0
2025-01-08 10:33:00,95763.83,0.5443575,96285.12739917755,Buy,,,0.005218109679238624,0
2025-01-08 10:34:00,95740.01,0.559753,96275.91204352737,Buy,,,0.005218109679238624,0
2025-01-08 10:35:00,95718.9,0.60273874,96295.8304398179,Buy,,,0.005218109679238624,0
2025-01-08 10:36:00,95705.01,0.65138,96328.41654807329,Buy,,,0.005218109679238624,0
2025-01-08 10:37:00,95722.98,0.6879759,96381.53558177948,Buy,,,0.005218109679238624,0
2025-01-08 10:38:00,95746.98,0.5995634,96321.04358231305,Buy,,,0.005218109679238624,0
2025-01-08 10:39:00,95744.52,0.45911857,96184.10478489877,Buy,,,0.005218109679238624,0
2025-01-08 10:40:00,95769.99,0.30524522,96062.32531522035,Buy,,,0.005218109679238624,0
2025-01-08 10:41:00,95823.02,-0.053075925,95772.15911860585,Hold,,,0.005218109679238624,0
2025-01-08 10:42:00,95789.91,-0.19929728,95599.00066077054,Sell,Sell,95789.91,0,499.84225654439666
2025-01-08 10:43:00,95777.01,-0.26936594,95519.01995946407,Sell,,,0,499.84225654439666
2025-01-08 10:44:00,95743.26,-0.42645806,95334.95395169735,Sell,,,0,499.84225654439666
2025-01-08 10:45:00,95749.63,-0.40934485,95357.68193546355,Sell,,,0,499.84225654439666
2025-01-08 10:46:00,95696.38,-0.37746522,95335.16033443452,Sell,,,0,499.84225654439666
2025-01-08 10:47:00,95708.23,-0.299895,95421.20598575234,Sell,,,0,499.84225654439666
2025-01-08 10:48:00,95732.22,-0.24136144,95501.1577953601,Sell,,,0,499.84225654439666
2025-01-08 10:49:00,95724.94,-0.17377867,95558.59174378753,Sell,,,0,499.84225654439666
2025-01-08 10:50:00,95771.15,-0.12824133,95648.33365834653,Sell,,,0,499.84225654439666
2025-01-08 10:51:00,95822.47,-0.039511997,95784.6087032491,Hold,,,0,499.84225654439666
2025-01-08 10:52:00,95878.47,0.054738298,95930.95474290848,Hold,,,0,499.84225654439666
2025-01-08 10:53:00,95880.94,0.11307749,95989.36401943683,Hold,,,0,499.84225654439666
