Timestamp,Close,Predicted Change,Predicted Value,EMA_5,EMA_10,Target,Signal,Trade Action,Trade Price,Position (BTC),Balance
2025-01-10 18:47:00,94751.29,-0.03912524,94717.21335628956,94754.28548613106,-0.06797239846941282,Hold,,,0,500
