Timestamp,Close,Predicted Change,Predicted Value,Signal,Trade Action,Trade Price,Position (BTC),Balance
2025-01-08 07:28:00,95451.99,1.2134956,94293.68303798139,Buy,Buy,95451.99,0.005238235473142047,0
2025-01-08 07:29:00,95503.3,1.1761106,94380.07337809206,Buy,,,0.005238235473142047,0
