Timestamp,Close,Predicted Change,Predicted Value,Signal,Trade Action,Trade Price,Position (BTC),Balance
2024-12-29 18:40:00,93715.71,0.08208957468951797,93638.77917224375,Hold,,,0,499.0080959822536
2024-12-29 18:41:00,93710.75,0.07155231359995,93643.69779028313,Hold,,,0,499.0080959822536
2024-12-29 18:42:00,93683.6,-0.0070510606664318555,93690.2056874705,Hold,,,0,499.0080959822536
2024-12-29 18:43:00,93717.99,-0.03653389032816289,93752.22882768436,Hold,,,0,499.0080959822536
2024-12-29 18:44:00,93739.62,-0.07509366385490147,93810.01251514166,Hold,,,0,499.0080959822536
2024-12-29 18:45:00,93740.01,-0.0654060502064739,93801.32163800416,Hold,,,0,499.0080959822536
2024-12-29 18:46:00,93739.63,-0.14889119986571125,93879.2000598567,Buy,Buy,93739.63,0.005323341856397914,0
2024-12-29 18:47:00,93756.82,-0.09759856279597313,93848.32530884321,Hold,,,0.005323341856397914,0
2024-12-29 18:48:00,93910.13,-0.303924853804956,94195.54622531054,Buy,,,0.005323341856397914,0
2024-12-29 18:49:00,93858.44,-0.1927277176391627,94039.33122922372,Buy,,,0.005323341856397914,0
2024-12-29 18:50:00,93890.57,-0.18411471875255586,94063.43635889067,Buy,,,0.005323341856397914,0
2024-12-29 18:51:00,93830.79,-0.1277701602969087,93950.67775079084,Hold,,,0.005323341856397914,0
2024-12-29 18:52:00,93862.92,-0.19025980392501954,94041.50340755029,Buy,,,0.005323341856397914,0
2024-12-29 18:53:00,93792.39,-0.07979019512276214,93867.2271309913,Hold,,,0.005323341856397914,0
2024-12-29 18:54:00,93683.87,0.058963900223526926,93628.63033636766,Hold,,,0.005323341856397914,0
2024-12-29 18:55:00,93666.33,0.07761480997681529,93593.63105595825,Hold,,,0.005323341856397914,0
2024-12-29 18:56:00,93703.56,0.03921138345616144,93666.81753777633,Hold,,,0.005323341856397914,0
2024-12-29 18:57:00,93671.78,0.09235931121413689,93585.26538918997,Sell,Sell,93671.78,0,498.646907237297
2024-12-29 18:58:00,93656.81,0.2677878160825588,93406.0084738884,Sell,,,0,498.646907237297
2024-12-29 18:59:00,93616.3,0.2567439469881593,93375.94581635573,Sell,,,0,498.646907237297
2024-12-29 19:00:00,93643.79,0.2625759237859324,93397.90395333934,Sell,,,0,498.646907237297
2024-12-29 19:01:00,93639.88,0.2031086632038987,93449.68929150626,Sell,,,0,498.646907237297
2024-12-29 19:02:00,93749.38,0.11986756026638849,93637.00490542914,Sell,,,0,498.646907237297
2024-12-29 19:03:00,93674.37,0.12497677856061226,93557.29879003705,Sell,,,0,498.646907237297
2024-12-29 19:04:00,93671.84,0.014323667206191586,93658.42275737248,Hold,,,0,498.646907237297
2024-12-29 19:05:00,93671.98,-0.005180476149246652,93676.83265458241,Hold,,,0,498.646907237297
2024-12-29 19:06:00,93689.67,0.014575727972953915,93676.01404856204,Hold,,,0,498.646907237297
2024-12-29 19:07:00,93672.83,-0.0014167938511848444,93674.15715089568,Hold,,,0,498.646907237297
2024-12-29 19:08:00,93725.26,-0.07213502081291681,93792.86873580795,Hold,,,0,498.646907237297
2024-12-29 19:09:00,93685.63,-0.07331904671884533,93754.31941082855,Hold,,,0,498.646907237297
2024-12-29 19:10:00,93714.99,-0.07506834258246019,93785.34028974433,Hold,,,0,498.646907237297
2024-12-29 19:11:00,93700.01,-0.06420064658700288,93760.1660122721,Hold,,,0,498.646907237297
2024-12-29 19:12:00,93716.45,0.034627225928217584,93683.99859312658,Hold,,,0,498.646907237297
2024-12-29 19:13:00,93704.24,-0.03171915108786822,93733.96218946134,Hold,,,0,498.646907237297
2024-12-29 19:14:00,93717.32,-0.048292427641408356,93762.57836894848,Hold,,,0,498.646907237297
2024-12-29 19:15:00,93697.17,-0.027112493817010138,93722.57363942296,Hold,,,0,498.646907237297
2024-12-29 19:16:00,93775.96,-0.09212326274274264,93862.34947402035,Hold,,,0,498.646907237297
2024-12-29 19:17:00,93786.55,-0.12169901457552681,93900.68730715438,Hold,,,0,498.646907237297
2024-12-29 19:18:00,93807.92,-0.0881243345847717,93890.58760528783,Hold,,,0,498.646907237297
2024-12-29 19:19:00,93810.95,-0.13303790455727144,93935.75412212528,Hold,,,0,498.646907237297
2024-12-29 19:20:00,93849.99,-0.14435230536682606,93985.46462415154,Buy,Buy,93849.99,0.0053132334615837145,0
2024-12-29 19:21:00,93806.19,-0.11419093772691452,93913.30816800689,Hold,,,0.0053132334615837145,0
2024-12-29 19:22:00,93813.25,-0.10190075792452627,93908.84641278363,Hold,,,0.0053132334615837145,0
2024-12-29 19:23:00,93848.22,-0.15318300930974618,93991.97952757964,Buy,,,0.0053132334615837145,0
2024-12-29 19:24:00,93865.53,-0.15961402678439277,94015.35255219552,Buy,,,0.0053132334615837145,0
2024-12-29 19:25:00,93853.6,-0.16696614679388116,94010.30373954735,Buy,,,0.0053132334615837145,0
2024-12-29 19:26:00,93865.49,-0.09483277560581369,93954.50524950301,Hold,,,0.0053132334615837145,0
2024-12-29 19:27:00,93818.56,-0.03520114299762702,93851.58520546391,Hold,,,0.0053132334615837145,0
2024-12-29 19:28:00,93799.58,0.008252136052377117,93791.83953104184,Hold,,,0.0053132334615837145,0
2024-12-29 19:29:00,93726.31,0.08961722502592746,93642.3150818588,Hold,,,0.0053132334615837145,0
2024-12-29 19:30:00,93726.31,0.1313472708458576,93603.20304975046,Sell,Sell,93726.31,0,497.9897665227683
2024-12-29 19:31:00,93762.14,0.047238242138218346,93717.84841327283,Hold,,,0,497.9897665227683
2024-12-29 19:32:00,93755.9,0.06289260774092946,93696.93446957902,Hold,,,0,497.9897665227683
2024-12-29 19:33:00,93727.06,0.12814041794696038,93606.9577535866,Sell,,,0,497.9897665227683
2024-12-29 19:34:00,93694.98,0.18226910044649908,93524.20300279047,Sell,,,0,497.9897665227683
2024-12-29 19:35:00,93686.95,0.1768767873196612,93521.23953270222,Sell,,,0,497.9897665227683
2024-12-29 19:36:00,93685.83,0.1919755042972518,93505.97615540244,Sell,,,0,497.9897665227683
2024-12-29 19:37:00,93666.03,0.16162239795341457,93514.64471624624,Sell,,,0,497.9897665227683
2024-12-29 19:38:00,93653.71,0.15500336278780424,93508.54360012447,Sell,,,0,497.9897665227683
2024-12-29 19:39:00,93537.69,0.20079468394881375,93349.87129099148,Sell,,,0,497.9897665227683
2024-12-29 19:40:00,93532.58,0.2077813009023031,93338.23678850851,Sell,,,0,497.9897665227683
2024-12-29 19:41:00,93523.08,0.2555971745482368,93284.03764996951,Sell,,,0,497.9897665227683
2024-12-29 19:42:00,93584.44,0.1833586678679052,93412.84481748437,Sell,,,0,497.9897665227683
2024-12-29 19:43:00,93518.43,0.22078734570208827,93311.95314066073,Sell,,,0,497.9897665227683
2024-12-29 19:44:00,93485.5,0.223102825068736,93276.93120847037,Sell,,,0,497.9897665227683
2024-12-29 19:45:00,93469.56,0.23206905806507286,93252.64607253042,Sell,,,0,497.9897665227683
2024-12-29 19:46:00,93488.58,0.21200077143761029,93290.38348919393,Sell,,,0,497.9897665227683
2024-12-29 19:47:00,93486.04,0.19193533092472637,93306.60725975757,Sell,,,0,497.9897665227683
2024-12-29 19:48:00,93503.99,0.1610582246362215,93353.39413374197,Sell,,,0,497.9897665227683
2024-12-29 19:49:00,93456.01,0.08748598296385922,93374.2490910127,Hold,,,0,497.9897665227683
2024-12-29 19:50:00,93514.95,0.020510845026798567,93495.7692935286,Hold,,,0,497.9897665227683
