Timestamp,Close,Predicted Change,Predicted Value,EMA_5,EMA_10,Target,Signal,Trade Action,Trade Price,Position (BTC),Balance
2025-01-09 18:25:00,92853.4,0.0072867414,0.0072867414,92751.9125383274,92705.90546444667,-0.01785320319532588,Hold,,,0,500
2025-01-09 18:26:00,92706.74,0.028311266,0.028311266,92736.8550255516,92706.05719818364,0.05315921273911622,Hold,,,0,500
2025-01-09 18:27:00,92822.54,-0.045824762,-0.045824762,92765.41668370107,92727.23588942297,-0.027936738373887028,Hold,,,0,500
2025-01-09 18:28:00,92796.0,-0.09954522,-0.09954522,92775.61112246738,92739.73845498242,-0.09443964373983743,Hold,,,0,500
2025-01-09 18:29:00,92785.33,-0.15283994,-0.15283994,92778.8507483116,92748.0278268038,-0.1602260874408134,Hold,,,0,500
2025-01-09 18:30:00,92706.75,-0.12878245,-0.12878245,92754.81716554107,92740.52276738491,-0.18417887519120613,Hold,,,0,500
2025-01-09 18:31:00,92728.82,-0.1257135,-0.1257135,92746.15144369405,92738.39499149675,-0.22883271894131013,Hold,,,0,500
2025-01-09 18:32:00,92733.87,-0.0774049,-0.0774049,92742.05762912937,92737.57226577005,-0.12343012763698075,Hold,,,0,500
2025-01-09 18:33:00,92794.57,-0.05536766,-0.05536766,92759.56175275292,92747.9354901755,-0.10949933788580407,Hold,,,0,500
2025-01-09 18:34:00,92899.99,-0.06103158,-0.06103158,92806.37116850195,92775.58176468904,-0.08041787036555538,Hold,,,0,500
2025-01-09 18:35:00,93034.26,-0.1095595,-0.1095595,92882.33411233465,92822.61417110919,-0.09981513504893288,Hold,,,0,500
2025-01-09 18:36:00,93060.01,-0.14347236,-0.14347236,92941.5594082231,92865.77704908933,-0.18698400720172606,Hold,,,0,500
2025-01-09 18:37:00,93094.53,-0.17146623,-0.17146623,92992.54960548207,92907.36849470944,-0.18066390997452036,Hold,,,0,500
2025-01-09 18:38:00,93230.94,-0.24002263,-0.24002263,93072.01307032138,92966.19967748954,-0.25731054092171285,Buy,Buy,93230.94,0.005363026480265028,0
2025-01-09 18:39:00,93188.99,-0.27392113,-0.27392113,93111.00538021425,93006.70700885507,-0.2826238026071501,Buy,,,0.005363026480265028,0
2025-01-09 18:40:00,93068.25,-0.2523953,-0.2523953,93096.7535868095,93017.89664360869,-0.3039463110742042,Buy,,,0.005363026480265028,0
2025-01-09 18:41:00,93030.3,-0.2444677,-0.2444677,93074.60239120634,93020.1517993162,-0.3004614609936916,Buy,,,0.005363026480265028,0
2025-01-09 18:42:00,92943.79,-0.18866397,-0.18866397,93030.99826080422,93006.26783580416,-0.272433668548855,Hold,,,0.005363026480265028,0
2025-01-09 18:43:00,93001.09,-0.16518474,-0.16518474,93021.02884053615,93005.32641111249,-0.2558107340294624,Hold,,,0.005363026480265028,0
2025-01-09 18:44:00,93005.29,-0.10898666,-0.10898666,93015.78256035745,93005.3197909102,-0.1937726842696447,Hold,,,0.005363026480265028,0
2025-01-09 18:45:00,93046.94,-0.073283635,-0.073283635,93026.16837357164,93012.8871016538,-0.11501359292782555,Hold,,,0.005363026480265028,0
2025-01-09 18:46:00,93006.8,-0.00487399,-0.00487399,93019.71224904776,93011.78035589856,-0.04895529158258107,Hold,,,0.005363026480265028,0
2025-01-09 18:47:00,93037.0,0.029975051,0.029975051,93025.47483269851,93016.36574573518,-0.008116275029150478,Hold,,,0.005363026480265028,0
2025-01-09 18:48:00,93040.63,0.075815484,0.075815484,93030.52655513235,93020.77742832877,0.08497283541259454,Hold,,,0.005363026480265028,0
2025-01-09 18:49:00,93106.91,0.051753983,0.051753983,93055.98770342158,93036.43789590534,0.08175029481762455,Hold,,,0.005363026480265028,0
2025-01-09 18:50:00,93079.47,0.017378714,0.017378714,93063.8151356144,93044.26191483164,0.042721803124591715,Hold,,,0.005363026480265028,0
2025-01-09 18:51:00,92847.78,0.065490626,0.065490626,92991.80342374294,93008.5379303168,0.09614039122843945,Hold,,,0.005363026480265028,0
2025-01-09 18:52:00,92915.84,0.038138453,0.038138453,92966.4822824953,92991.68376116829,0.039838145864735344,Hold,,,0.005363026480265028,0
2025-01-09 18:53:00,92948.0,0.047765765,0.047765765,92960.32152166354,92983.74125913769,0.043504539080155724,Hold,,,0.005363026480265028,0
2025-01-09 18:54:00,92980.27,0.051679686,0.051679686,92966.97101444236,92983.11012111267,0.033492216171866575,Hold,,,0.005363026480265028,0
2025-01-09 18:55:00,93003.48,0.055633377,0.055633377,92979.14067629492,92986.81373545581,0.04320413967159757,Hold,,,0.005363026480265028,0
2025-01-09 18:56:00,93071.24,0.009082449,0.009082449,93009.8404508633,93002.16396537294,0.0012474894826437696,Hold,,,0.005363026480265028,0
2025-01-09 18:57:00,93049.7,0.028743204,0.028743204,93023.1269672422,93010.80688075967,0.009886403025914819,Hold,,,0.005363026480265028,0
2025-01-09 18:58:00,93085.66,0.025621843,0.025621843,93043.97131149481,93024.41653880336,-0.004420411123953101,Hold,,,0.005363026480265028,0
2025-01-09 18:59:00,93067.88,0.013460546,0.013460546,93051.94087432988,93032.31898629364,0.028740540212063487,Hold,,,0.005363026480265028,0
2025-01-09 19:00:00,92972.67,0.0006441303,0.0006441303,93025.51724955326,93021.47371605842,0.05938881189946489,Hold,,,0.005363026480265028,0
2025-01-09 19:01:00,92861.25,0.013995405,0.013995405,92970.76149970217,92992.34213132052,-0.0033645449801456024,Hold,,,0.005363026480265028,0
2025-01-09 19:02:00,93030.0,-0.045263276,-0.045263276,92990.50766646813,92999.18901653496,-0.052677690985268213,Hold,,,0.005363026480265028,0
2025-01-09 19:03:00,93042.55,-0.04922898,-0.04922898,93007.85511097877,93007.07283171042,-0.06053715694014347,Hold,,,0.005363026480265028,0
2025-01-09 19:04:00,92911.59,0.027735759,0.027735759,92975.76674065251,92989.71231685398,-0.004780628154240333,Hold,,,0.005363026480265028,0
2025-01-09 19:05:00,92989.41,0.020972492,0.020972492,92980.31449376835,92989.65735015325,-0.006021456322176254,Hold,,,0.005363026480265028,0
2025-01-09 19:06:00,93002.8,0.040966906,0.040966906,92987.80966251224,92992.04692285266,0.030025406163348412,Hold,,,0.005363026480265028,0
2025-01-09 19:07:00,93079.99,0.022240976,0.022240976,93018.53644167483,93008.0365732431,0.0064714818459870906,Hold,,,0.005363026480265028,0
2025-01-09 19:08:00,93102.43,0.010259058,0.010259058,93046.50096111656,93025.19901447161,0.012541354359825925,Hold,,,0.005363026480265028,0
2025-01-09 19:09:00,93164.08,-0.06296123,-0.06296123,93085.69397407772,93050.45010274948,-0.01937004729068428,Hold,,,0.005363026480265028,0
2025-01-09 19:10:00,93235.51,-0.13147052,-0.13147052,93135.63264938515,93084.09735679503,-0.10672791509123569,Hold,,,0.005363026480265028,0
2025-01-09 19:11:00,93196.57,-0.15219952,-0.15219952,93155.94509959011,93104.54692828684,-0.18691474160545196,Hold,,,0.005363026480265028,0
2025-01-09 19:12:00,93184.03,-0.15458253,-0.15458253,93165.30673306008,93118.99839587105,-0.14344772476290438,Hold,,,0.005363026480265028,0
2025-01-09 19:13:00,93183.9,-0.16512808,-0.16512808,93171.50448870672,93130.79868753086,-0.13594724111114886,Hold,,,0.005363026480265028,0
2025-01-09 19:14:00,93224.38,-0.2029099,-0.2029099,93189.12965913782,93147.81347161616,-0.21486709942352555,Hold,,,0.005363026480265028,0
2025-01-09 19:15:00,93265.1,-0.2125309,-0.2125309,93214.45310609188,93169.13829495867,-0.2212538534768921,Hold,,,0.005363026480265028,0
2025-01-09 19:16:00,93278.22,-0.2081822,-0.2081822,93235.7087373946,93188.9713322389,-0.2317448387757104,Hold,,,0.005363026480265028,0
2025-01-09 19:17:00,93275.42,-0.17932211,-0.17932211,93248.94582492975,93204.68927183183,-0.20168365635887026,Hold,,,0.005363026480265028,0
2025-01-09 19:18:00,93230.02,-0.12580729,-0.12580729,93242.63721661983,93209.2948587715,-0.16709432860642603,Hold,,,0.005363026480265028,0
2025-01-09 19:19:00,93148.97,-0.06129666,-0.06129666,93211.41481107989,93198.32670263121,-0.09343792389977142,Hold,,,0.005363026480265028,0
2025-01-09 19:20:00,93106.41,-0.0060843676,-0.0060843676,93176.41320738659,93181.61457488008,-0.011745541146662035,Hold,,,0.005363026480265028,0
2025-01-09 19:21:00,92965.29,0.071636006,0.071636006,93106.03880492439,93142.28283399278,0.06149073831135182,Hold,,,0.005363026480265028,0
2025-01-09 19:22:00,92900.0,0.13802159,0.13802159,93037.35920328293,93098.23140963045,0.11878579277155468,Hold,,,0.005363026480265028,0
2025-01-09 19:23:00,92868.5,0.19798519,0.19798519,92981.07280218863,93056.46206242491,0.16682518219176568,Hold,,,0.005363026480265028,0
2025-01-09 19:24:00,92874.15,0.24803495,0.24803495,92945.43186812576,93023.31441471128,0.21802136069490097,Hold,,,0.005363026480265028,0
2025-01-09 19:25:00,92764.21,0.33294144,0.33294144,92885.02457875051,92976.20452112741,0.31298955121209493,Hold,,,0.005363026480265028,0
2025-01-09 19:26:00,92775.48,0.36892173,0.36892173,92848.50971916702,92939.70915364969,0.3631662482812761,Hold,,,0.005363026480265028,0
2025-01-09 19:27:00,92862.19,0.34517652,0.34517652,92853.06981277802,92925.614762077,0.36735543614430627,Hold,,,0.005363026480265028,0
2025-01-09 19:28:00,92855.46,0.32779223,0.32779223,92853.86654185201,92912.85935079027,0.36462186449455575,Hold,,,0.005363026480265028,0
2025-01-09 19:29:00,92807.93,0.30291638,0.30291638,92838.55436123468,92893.7812870102,0.3470392851853045,Hold,,,0.005363026480265028,0
2025-01-09 19:30:00,92929.43,0.18655628,0.18655628,92868.84624082313,92900.26287119016,0.27589282477110977,Hold,,,0.005363026480265028,0
2025-01-09 19:31:00,92978.82,0.08470746,0.08470746,92905.50416054876,92914.54598551923,0.16196616420003623,Hold,,,0.005363026480265028,0
2025-01-09 19:32:00,92914.38,0.051859286,0.051859286,92908.46277369918,92914.5158063339,0.10267363772784623,Hold,,,0.005363026480265028,0
2025-01-09 19:33:00,92939.4,-0.0005259421,-0.0005259421,92918.77518246612,92919.04020518227,0.03815061355815401,Hold,,,0.005363026480265028,0
2025-01-09 19:34:00,92917.59,-0.03598823,-0.03598823,92918.38012164409,92918.77653151276,0.013599144132932095,Hold,,,0.005363026480265028,0
2025-01-09 19:35:00,92927.67,-0.06278869,-0.06278869,92921.47674776273,92920.39352578316,-0.06563101537230262,Hold,,,0.005363026480265028,0
2025-01-09 19:36:00,92860.62,-0.032700386,-0.032700386,92901.19116517516,92909.52561200439,-0.07087506015794932,Hold,,,0.005363026480265028,0
2025-01-09 19:37:00,92774.14,0.014005663,0.014005663,92858.84077678344,92884.91004618541,-0.008441802671950664,Hold,,,0.005363026480265028,0
2025-01-09 19:38:00,92759.14,0.046500836,0.046500836,92825.6071845223,92862.04276506079,0.013724005694569566,Hold,,,0.005363026480265028,0
2025-01-09 19:39:00,92854.87,0.03430162,0.03430162,92835.36145634821,92860.73862595882,-0.029222258537328995,Hold,,,0.005363026480265028,0
2025-01-09 19:40:00,92820.89,0.08735727,0.08735727,92830.53763756547,92853.49342123904,0.03661454121881566,Hold,,,0.005363026480265028,0
2025-01-09 19:41:00,92797.24,0.12076445,0.12076445,92819.43842504366,92843.26552646831,0.09276377642108943,Hold,,,0.005363026480265028,0
2025-01-09 19:42:00,92777.47,0.13413386,0.13413386,92805.44895002911,92831.30270347407,0.09600850313407663,Hold,,,0.005363026480265028,0
2025-01-09 19:43:00,92689.67,0.17955151,0.17955151,92766.85596668607,92805.55130284242,0.1514861391151304,Hold,,,0.005363026480265028,0
2025-01-09 19:44:00,92664.51,0.19521222,0.19521222,92732.74064445739,92779.90742959833,0.17402171599341607,Hold,,,0.005363026480265028,0
2025-01-09 19:45:00,92677.76,0.18075043,0.18075043,92714.41376297158,92761.33516967135,0.1920415818007302,Hold,,,0.005363026480265028,0
2025-01-09 19:46:00,92537.76,0.20182626,0.20182626,92655.5291753144,92720.68513882201,0.22552083631952002,Hold,,,0.005363026480265028,0
2025-01-09 19:47:00,92465.22,0.23810552,0.23810552,92592.09278354293,92674.23693176346,0.2261758447883384,Hold,,,0.005363026480265028,0
2025-01-09 19:48:00,92339.99,0.30036405,0.30036405,92508.05852236197,92613.46476235193,0.2740338134457977,Hold,,,0.005363026480265028,0
2025-01-09 19:49:00,92183.25,0.38622165,0.38622165,92399.78901490799,92535.24389646975,0.4051763813222731,Sell,Sell,92183.25,0,494.38121078689113
2025-01-09 19:50:00,92229.1,0.41102132,0.41102132,92342.89267660533,92479.58136983888,0.43192719093434473,Sell,,,0,494.38121078689113
2025-01-09 19:51:00,92200.48,0.43711188,0.43711188,92295.42178440356,92428.8356662318,0.46752705102970865,Sell,,,0,494.38121078689113
2025-01-09 19:52:00,92106.36,0.47033906,0.47033906,92232.40118960237,92370.20372691692,0.5226822560745803,Sell,,,0,494.38121078689113
2025-01-09 19:53:00,92096.58,0.47377375,0.47377375,92187.12745973493,92320.45395838657,0.5156256604745034,Sell,,,0,494.38121078689113
2025-01-09 19:54:00,92108.71,0.44983855,0.44983855,92160.98830648996,92281.95505686174,0.5114732863598346,Sell,,,0,494.38121078689113
2025-01-09 19:55:00,92173.05,0.40982944,0.40982944,92165.0088709933,92262.15413743234,0.5016653750205632,Sell,,,0,494.38121078689113
2025-01-09 19:56:00,92282.04,0.28484827,0.28484827,92204.01924732888,92265.76974880826,0.3933663860300045,Hold,,,0,494.38121078689113
2025-01-09 19:57:00,92113.05,0.2650883,0.2650883,92173.69616488591,92238.0025217522,0.3835748220635465,Hold,,,0,494.38121078689113
2025-01-09 19:58:00,92104.39,0.21429569,0.21429569,92150.59410992396,92213.70933597907,0.3065219674978917,Hold,,,0,494.38121078689113
2025-01-09 19:59:00,91954.31,0.2417533,0.2417533,92085.16607328264,92166.54582034651,0.2522479657987228,Hold,,,0,494.38121078689113
2025-01-09 20:00:00,92032.28,0.17643096,0.17643096,92067.53738218843,92142.13385301078,0.21707555180876456,Hold,,,0,494.38121078689113
2025-01-09 20:01:00,92145.58,0.08620734,0.08620734,92093.55158812563,92142.76042519063,0.14445926166921857,Hold,,,0,494.38121078689113
2025-01-09 20:02:00,92204.03,0.0022762585,0.0022762585,92130.37772541709,92153.90034788325,0.046961977183845795,Hold,,,0,494.38121078689113
2025-01-09 20:03:00,92183.0,-0.009151765,-0.009151765,92147.9184836114,92159.19119372265,0.005500782737585606,Hold,,,0,494.38121078689113
2025-01-09 20:04:00,92162.01,0.015479043,0.015479043,92152.61565574094,92159.7037039549,-0.010451478059358369,Hold,,,0,494.38121078689113
2025-01-09 20:05:00,92190.72,0.008878131,0.008878131,92165.3171038273,92165.34303050856,-0.00412340983850397,Hold,,,0,494.38121078689113
2025-01-09 20:06:00,92357.86,-0.05751255,-0.05751255,92229.49806921821,92200.34611587063,-0.013231656438354764,Hold,,,0,494.38121078689113
2025-01-09 20:07:00,92192.33,-0.069194995,-0.069194995,92217.10871281216,92198.88864025779,-0.03905807199829536,Hold,,,0,494.38121078689113
2025-01-09 20:08:00,92161.7,-0.09052279,-0.09052279,92198.63914187478,92192.12706930183,-0.04847718898337352,Hold,,,0,494.38121078689113
2025-01-09 20:09:00,92161.04,-0.10846399,-0.10846399,92186.1060945832,92186.47487488331,-0.1327791872260521,Hold,,,0,494.38121078689113
2025-01-09 20:10:00,92055.01,-0.032373577,-0.032373577,92142.40739638881,92162.57217035905,-0.087431525007401,Hold,,,0,494.38121078689113
2025-01-09 20:11:00,91973.92,0.061649013,0.061649013,92086.24493092588,92128.27177574832,0.00717854157416704,Hold,,,0,494.38121078689113
2025-01-09 20:12:00,91873.88,0.15163283,0.15163283,92015.45662061726,92082.01872561226,0.11388411238864599,Hold,,,0,494.38121078689113
2025-01-09 20:13:00,91810.51,0.22240134,0.22240134,91947.14108041151,92032.65350277367,0.18133807154259418,Hold,,,0,494.38121078689113
2025-01-09 20:14:00,91724.74,0.2968124,0.2968124,91873.00738694101,91976.66922954208,0.24837966212322707,Hold,,,0,494.38121078689113
2025-01-09 20:15:00,91945.79,0.26363024,0.26363024,91897.26825796068,91971.05482417079,0.22225393029118207,Hold,,,0,494.38121078689113
2025-01-09 20:16:00,91855.79,0.34491852,0.34491852,91883.44217197379,91950.09758341245,0.3524058063971328,Hold,,,0,494.38121078689113
2025-01-09 20:17:00,91799.99,0.3652505,0.3652505,91855.62478131586,91922.80529551927,0.34160806104523833,Hold,,,0,494.38121078689113
2025-01-09 20:18:00,91666.58,0.40182155,0.40182155,91792.60985421058,91876.21887815213,0.3887694557191316,Sell,,,0,494.38121078689113
2025-01-09 20:19:00,91708.2,0.3606445,0.3606445,91764.47323614039,91845.66999121537,0.395285530137533,Hold,,,0,494.38121078689113
2025-01-09 20:20:00,91691.45,0.33650059,0.33650059,91740.13215742694,91817.62999281257,0.36227681389435873,Hold,,,0,494.38121078689113
2025-01-09 20:21:00,91301.01,0.39947698,0.39947698,91593.7581049513,91723.69908502846,0.4636116343220795,Sell,,,0,494.38121078689113
2025-01-09 20:22:00,91203.72,0.42097077,0.42097077,91463.74540330087,91629.15743320511,0.4842307630094259,Sell,,,0,494.38121078689113
2025-01-09 20:23:00,91320.71,0.4077857,0.4077857,91416.06693553392,91573.07608171327,0.43406067571436024,Sell,,,0,494.38121078689113
2025-01-09 20:24:00,91243.38,0.4355941,0.4355941,91358.50462368928,91513.13133958359,0.4201117918024189,Sell,,,0,494.38121078689113
