Timestamp,Close,Predicted Change,Predicted Value,EMA_5,EMA_10,Target,Signal,Trade Action,Trade Price,Position (BTC),Balance
2025-01-10 18:51:00,94910.18,0.21840942,95131.65251375323,94924.32330590245,0.1918230950840849,Hold,,,0,500
2025-01-10 18:52:00,94812.0,0.17901397,95056.74546492613,94886.88220393498,0.18488948727974,Hold,,,0,500
2025-01-10 18:53:00,94947.56,0.21771243,95113.73222852207,94907.10813595666,0.2066644484127948,Hold,,,0,500
2025-01-10 18:54:00,95000.93,0.23711789,95163.49922069856,94938.38209063778,0.2399610980261274,Hold,,,0,500
2025-01-10 18:55:00,94947.4,0.20257142,95133.71305729127,94941.38806042519,0.20318258865629707,Hold,,,0,500
2025-01-10 18:56:00,94883.68,0.15276518,95067.1614838522,94922.15204028346,0.17557641910306135,Hold,,,0,500
2025-01-10 18:57:00,94947.74,0.12419786,95048.57789778025,94930.68136018899,0.17355962836561833,Hold,,,0,500
2025-01-10 18:58:00,94845.31,0.00753168,94909.37419941838,94902.224240126,0.09973938715226618,Hold,,,0,500
2025-01-10 18:59:00,94861.62,-0.04489432,94846.08995787673,94888.68949341733,-0.024741763105696892,Hold,,,0,500
2025-01-10 19:00:00,94819.19,-0.06096065,94807.6895285334,94865.52299561157,-0.06938901853348835,Hold,,,0,500
2025-01-10 19:01:00,94685.2,-0.1312435,94680.98941611059,94805.4153304077,-0.1252660765476865,Hold,,,0,500
2025-01-10 19:02:00,94813.24,-0.096641764,94716.39826285976,94808.02355360515,-0.08310806351539929,Hold,,,0,500
2025-01-10 19:03:00,94774.85,-0.14344147,94660.99028314267,94796.96570240344,-0.11605288130309421,Hold,,,0,500
2025-01-10 19:04:00,94705.36,-0.19216499,94584.32220201686,94766.43046826895,-0.1811191833927227,Hold,,,0,500
2025-01-10 19:05:00,94577.05,-0.2811171,94437.0743370781,94703.30364551264,-0.2507698905360638,Hold,,,0,500
2025-01-10 19:06:00,94574.06,-0.30372486,94372.71340891754,94660.22243034176,-0.2759414997571254,Hold,,,0,500
2025-01-10 19:07:00,94464.02,-0.37352768,94241.48121611692,94594.82162022786,-0.35379472173680293,Hold,,,0,500
2025-01-10 19:08:00,94548.5,-0.31541115,94281.06835004113,94579.38108015191,-0.340185029970651,Hold,,,0,500
2025-01-10 19:09:00,94464.33,-0.35044193,94209.72155890567,94541.03072010129,-0.3663858940112765,Hold,,,0,500
2025-01-10 19:10:00,94708.88,-0.20415035,94403.85897657,94596.98048006753,-0.28307704112531407,Hold,,,0,500
2025-01-10 19:11:00,94652.0,-0.1959939,94429.88186811333,94615.32032004502,-0.20051070890853556,Hold,,,0,500
2025-01-10 19:12:00,94676.84,-0.15019113,94493.69164342563,94635.82688003001,-0.1816266884603629,Hold,,,0,500
2025-01-10 19:13:00,94707.79,-0.08409812,94580.20928602155,94659.81458668667,-0.14467880348336132,Hold,,,0,500
2025-01-10 19:14:00,94764.43,0.008142279,94702.39642725978,94694.68639112444,-0.07570621452132587,Hold,,,0,500
2025-01-10 19:15:00,94756.76,0.07753957,94788.81395156587,94715.37759408297,0.012749236938468212,Hold,,,0,500
2025-01-10 19:16:00,94895.11,0.22087166,94984.61949644791,94775.28839605532,0.12155683005945725,Hold,,,0,500
2025-01-10 19:17:00,94899.77,0.28562322,95087.60313241532,94816.78226403688,0.23464354602848939,Hold,,,0,500
2025-01-10 19:18:00,95014.36,0.38860688,95251.36528695769,94882.64150935793,0.320641164852848,Hold,,,0,500
2025-01-10 19:19:00,94869.22,0.31582007,95177.81301288998,94878.16767290529,0.35660384727782757,Hold,,,0,500
2025-01-10 19:21:00,94884.63,0.27294153,95139.28964019407,94880.32178193686,0.29952467872801414,Hold,,,0,500
2025-01-10 19:22:00,94849.61,0.250505,95107.74015571002,94870.08452129125,0.2692631599031402,Hold,,,0,500
2025-01-10 19:23:00,94859.28,0.2253035,95080.22247239371,94866.48301419418,0.24373024653397668,Hold,,,0,500
2025-01-10 19:24:00,94920.99,0.22123438,95094.56399628964,94884.65200946279,0.23752151190854467,Hold,,,0,500
2025-01-10 19:25:00,95048.95,0.25674877,95183.1777796845,94939.41800630852,0.25844281713257455,Hold,,,0,500
2025-01-10 19:26:00,94953.57,0.2042656,95138.07308728353,94944.13533753902,0.24152122840752163,Hold,,,0,500
2025-01-10 19:27:00,95106.03,0.2250427,95211.88708168306,94998.10022502602,0.2350948572581491,Hold,,,0,500
2025-01-10 19:28:00,95141.35,0.24258837,95276.42273733493,95045.85015001736,0.2415900228955133,Hold,,,0,500
2025-01-10 19:29:00,95022.26,0.17854452,95207.66735346983,95037.98676667825,0.16372357983415098,Hold,,,0,500
2025-01-10 19:30:00,95019.53,0.19005415,95212.4476161311,95031.83451111884,0.16196227433831145,Hold,,,0,500
2025-01-10 19:31:00,94987.77,0.16604802,95174.91910010958,95017.1463407459,0.1442075197884544,Hold,,,0,500
2025-01-10 19:32:00,95023.37,0.16442886,95175.45660228051,95019.2208938306,0.15720063209796736,Hold,,,0,500
2025-01-10 19:33:00,95039.94,0.15435019,95172.80216926002,95026.12726255374,0.16828308933480093,Hold,,,0,500
2025-01-10 19:34:00,94998.36,0.10786357,95119.35724299971,95016.87150836916,0.13934761429402273,Hold,,,0,500
2025-01-10 19:35:00,95047.79,0.08628433,95109.17062173091,95027.17767224612,0.0924375436257341,Hold,,,0,500
2025-01-10 19:36:00,94999.99,0.039958276,95056.08335960568,95018.11511483075,0.07791927013577966,Hold,,,0,500
2025-01-10 19:37:00,95038.01,0.011193388,95035.38357798403,95024.74674322052,0.02804952744462917,Hold,,,0,500
2025-01-10 19:38:00,95049.26,0.0152471475,95047.40737247851,95032.91782881369,-0.013606402786925329,Hold,,,0,500
2025-01-10 19:39:00,95206.2,0.10246769,95188.12016297862,95090.67855254246,0.05544286832755846,Hold,,,0,500
2025-01-10 19:40:00,95223.43,0.15938553,95286.55776785244,95134.92903502831,0.10848419841606913,Hold,,,0,500
2025-01-10 19:41:00,95213.71,0.17012373,95323.0809760471,95161.18935668556,0.15159686592049781,Hold,,,0,500
2025-01-10 19:42:00,95211.04,0.18397349,95352.91026979043,95177.80623779038,0.16689817330430415,Hold,,,0,500
2025-01-10 19:43:00,95063.16,0.12959416,95262.88452205733,95139.59082519359,0.11940249056594347,Hold,,,0,500
2025-01-10 19:44:00,95142.13,0.14015731,95273.78068931917,95140.43721679573,0.1300460712555514,Hold,,,0,500
2025-01-10 19:45:00,95090.9,0.09844952,95217.57902593882,95123.92481119715,0.10180996775966353,Hold,,,0,500
2025-01-10 19:46:00,94981.32,0.03596129,95110.58451861242,95076.38987413145,0.06133015712874068,Hold,,,0,500
2025-01-10 19:47:00,95090.91,0.045389734,95124.39194291265,95081.22991608764,0.05944048766555303,Hold,,,0,500
2025-01-10 19:48:00,95079.55,0.0022950955,95082.85750238744,95080.66994405843,0.050247973371460614,Hold,,,0,500
2025-01-10 19:49:00,95200.02,0.017164957,95136.78180402817,95120.45329603896,0.0313119476585147,Hold,,,0,500
2025-01-10 19:50:00,95076.0,-0.042370472,95065.33647493823,95105.63553069264,-0.03079153433213199,Hold,,,0,500
